Wall time,Step,Value
1778513291.727679,42,0.922045886516571
1778513293.213341,167,3.9779603481292725
1778513293.859451,229,4.295663833618164
1778513293.9022675,234,4.384213924407959
1778513294.2999597,273,1.8280346393585205
1778513296.4881868,474,4.4282355308532715
1778513297.1601465,536,4.236173152923584
1778513297.6227355,579,4.032385349273682
1778513297.6853392,586,6.232298851013184
1778513298.418682,634,3.8967230319976807
1778513298.5650575,647,3.671191930770874
1778513299.306017,714,4.028054714202881
1778513300.4113636,808,3.031285047531128
1778513302.7219465,1014,4.436474800109863
1778513306.2344518,1333,2.974827289581299
1778513306.269079,1337,6.711122989654541
1778513306.819292,1385,3.0131030082702637
1778513306.8793724,1392,3.8596904277801514
1778513307.4052258,1436,6.462224006652832
1778513309.9166992,1691,6.436015605926514
1778513310.4520426,1734,5.59287691116333
1778513310.4793293,1737,4.185855388641357
1778513312.047672,1877,5.639773845672607
1778513312.5258949,1917,4.1679487228393555
1778513313.8277788,2036,2.600947856903076
1778513315.5028117,2199,3.4255082607269287
1778513316.5731933,2307,2.0051918029785156
1778513317.334001,2389,4.539219379425049
1778513318.4234495,2485,2.2808432579040527
1778513318.432158,2486,1.0133157968521118
1778513318.53579,2498,6.438436508178711
1778513320.54522,2685,7.779855728149414
1778513324.402447,3038,5.983320713043213
1778513326.3584614,3230,3.270636796951294
1778513326.5497885,3246,5.342695236206055
1778513327.189376,3305,3.7348382472991943
1778513330.9292226,3618,3.2880284786224365
1778513330.9466414,3620,4.561370849609375
1778513331.3960938,3670,3.0080740451812744
1778513332.20358,3741,1.5728368759155273
1778513333.0820923,3814,4.447754383087158
1778513333.1475735,3821,2.365433931350708
1778513334.4806256,3956,2.9508988857269287
1778513338.4826174,4317,2.9625136852264404
1778513339.5196378,4400,3.3874340057373047
1778513340.5471196,4492,2.443159580230713
1778513340.7486742,4509,1.1492680311203003
1778513342.5602007,4676,2.883260488510132
1778513343.759851,4788,1.4096603393554688
1778513345.760508,4971,2.9581267833709717
1778513347.3449748,5134,3.3967525959014893
1778513349.668478,5345,2.3604350090026855
1778513349.8181884,5359,2.3733773231506348
1778513353.8372757,5723,4.050530433654785
1778513354.7742496,5808,3.6899125576019287
1778513355.3492596,5864,2.513554334640503
1778513355.8709567,5907,2.50716233253479
1778513356.7676983,5990,2.256478786468506
1778513359.2447362,6200,4.762141227722168
1778513359.4706643,6219,3.48410701751709
1778513360.344447,6289,4.204991817474365
1778513363.5110896,6574,3.379533529281616
1778513365.238095,6699,2.677020311355591
1778513365.3762445,6711,3.5155749320983887
1778513366.7747786,6854,4.437589645385742
1778513367.992415,6966,2.510030508041382
1778513369.9302592,7155,6.345882415771484
1778513372.2132745,7382,4.2814435958862305
1778513372.9812572,7460,4.341446876525879
1778513373.006935,7463,3.598126173019409
1778513373.532081,7511,5.335974216461182
1778513376.8701577,7798,5.023741245269775
1778513377.3861656,7833,5.178656101226807
1778513379.2214925,7991,2.6088335514068604
1778513380.051342,8066,2.2133874893188477
1778513381.312735,8180,5.054144859313965
1778513381.697375,8221,4.711941242218018
1778513383.2218401,8363,3.3698010444641113
1778513384.7592535,8498,4.164257049560547
1778513384.9734771,8508,3.898662567138672
1778513385.8888183,8601,3.9360976219177246
1778513388.6997433,8878,1.1146013736724854
1778513389.351348,8935,5.189688205718994
1778513390.0185804,8993,2.8098058700561523
1778513392.7732139,9260,5.401440143585205
1778513395.0079043,9468,4.22583532333374
1778513395.8624065,9554,0.9889549612998962
1778513395.9742815,9567,0.7737314701080322
1778513397.3133264,9698,1.7584261894226074
1778513398.7640452,9843,5.248576641082764
1778513399.4067547,9907,3.6274797916412354
1778513403.1930757,10276,4.02664041519165
1778513403.2528098,10283,5.269373893737793
1778513404.3979232,10399,2.6301605701446533
1778513405.3444512,10479,3.9166259765625
1778513405.8155296,10522,3.1470155715942383
1778513406.6719751,10607,2.7042016983032227
1778513408.5409389,10780,1.5914843082427979
1778513409.948811,10902,3.652348518371582
1778513409.9745111,10905,4.066012382507324
1778513410.5869544,10966,4.793422698974609
1778513410.7171926,10974,4.187216281890869
1778513411.2521944,11020,1.8544182777404785
1778513412.0085616,11102,2.926642894744873
1778513415.5401936,11419,2.0802364349365234
1778513416.1394446,11472,2.8375914096832275
1778513416.706195,11532,2.3090603351593018
1778513417.0726075,11566,4.949459075927734
1778513418.1904793,11685,4.298128128051758
1778513419.0030649,11759,2.678766965866089
1778513421.0878258,11969,3.6777098178863525
1778513421.1317806,11974,3.08343505859375
1778513423.1040096,12164,2.360861301422119
1778513424.4680402,12290,2.924232006072998
1778513428.4683037,12671,4.280350685119629
1778513430.7858367,12877,3.729640483856201
1778513431.6122384,12939,3.686488151550293
1778513432.8032084,13034,4.495555400848389
1778513433.1061323,13061,3.8594939708709717
1778513436.790682,13402,4.309812068939209
1778513438.1843941,13546,4.194235324859619
1778513438.7096586,13597,2.8430168628692627
1778513438.9962347,13620,2.540132761001587
1778513441.1933134,13810,2.8334431648254395
1778513444.2481287,14080,3.898297071456909
1778513445.9077294,14221,4.976880073547363
1778513446.7131588,14294,3.5810441970825195
1778513447.1610942,14338,2.3954920768737793
1778513448.2297575,14447,4.0304388999938965
1778513450.092968,14638,2.2703311443328857
1778513450.4350493,14668,3.1562767028808594
1778513450.6456854,14687,2.4313788414001465
1778513451.6651297,14779,6.29060173034668
1778513452.0155964,14809,4.075553894042969
1778513452.6116078,14873,2.3171794414520264
1778513452.8695154,14892,3.5421392917633057
1778513459.1352415,15473,3.5036773681640625
1778513459.5378706,15507,6.807243347167969
1778513462.258983,15740,3.7357053756713867
1778513462.4643779,15764,2.581585645675659
1778513466.269306,16116,4.769436359405518
1778513467.8355398,16249,2.118239641189575
1778513468.6956208,16321,3.557774066925049
1778513473.9519498,16809,4.4007182121276855
1778513474.4210775,16857,1.1164791584014893
1778513476.6985397,17066,3.3574905395507812
1778513477.0327828,17097,3.1916441917419434
1778513479.3855052,17317,5.7243499755859375
1778513479.64332,17339,4.62359619140625
1778513481.9893243,17543,4.157814979553223
1778513482.1692872,17557,4.546716690063477
1778513482.5519664,17586,4.665804862976074
1778513492.2519507,18451,2.1996545791625977
1778513499.7276318,19116,2.6936962604522705
1778513500.3801548,19169,3.734196186065674
1778513504.1953185,19531,5.2790021896362305
1778513505.333417,19640,2.6303744316101074
1778513505.5164175,19654,2.941404104232788
1778513506.2529223,19731,3.482835531234741
1778513507.4875536,19846,5.602534770965576
1778513509.0485067,19995,3.8407018184661865
1778513509.5966945,20053,5.364031791687012
1778513509.676044,20062,5.494121074676514
1778513510.5952876,20138,1.296216368675232
1778513511.8200445,20244,3.8278613090515137
1778513511.9255629,20252,4.113418102264404
1778513512.7589576,20323,3.6823954582214355
1778513514.0947318,20440,2.11133074760437
1778513515.2312016,20539,3.4369757175445557
1778513515.239674,20540,3.9809794425964355
1778513515.6778443,20578,3.5010197162628174
1778513517.961642,20779,6.274908542633057
1778513517.9872777,20782,2.5192313194274902
1778513518.5629635,20831,3.9889402389526367
1778513518.8804543,20855,4.8131842613220215
1778513521.3580868,21080,1.2339301109313965
1778513522.0127664,21144,1.9481667280197144
1778513522.876027,21232,3.6459572315216064
1778513523.9403682,21319,4.903035640716553
1778513524.6904142,21391,2.2555809020996094
1778513526.1385746,21523,4.425747394561768
1778513529.3204796,21848,2.655576467514038
1778513533.5841122,22245,4.184648513793945
1778513534.094274,22292,2.774409770965576
1778513534.5233524,22330,3.024250030517578
1778513534.876435,22358,3.0631704330444336
1778513536.0448256,22472,2.1024630069732666
1778513540.1516902,22840,4.342713356018066
1778513543.6533158,23138,3.068290948867798
1778513543.7440686,23148,2.039964437484741
1778513544.1535358,23192,4.685272216796875
1778513544.4374049,23218,4.495350360870361
1778513545.0363197,23286,5.209588050842285
1778513545.8787184,23361,4.70127534866333
1778513546.547783,23427,3.337172746658325
1778513547.8896499,23540,4.452149391174316
1778513549.4115732,23670,1.9831783771514893
1778513549.5139923,23681,2.935314178466797
1778513549.7341108,23701,4.743862628936768
1778513552.1501806,23938,4.1990485191345215
1778513553.617457,24079,5.195781707763672
1778513554.4439964,24147,5.810084819793701
1778513556.0615516,24282,3.9442851543426514
1778513556.0968206,24284,5.140536785125732
1778513556.7053576,24322,2.9851770401000977
1778513556.975504,24345,2.6353507041931152
1778513560.0174167,24621,2.97830867767334
1778513561.0068734,24719,4.912997722625732
1778513561.0850306,24727,5.4143218994140625
1778513562.9027798,24901,5.085011959075928
1778513563.3906827,24934,1.3863754272460938
1778513564.1497922,25008,2.5230138301849365
1778513566.939476,25253,4.376396179199219
1778513567.9108138,25332,6.065882205963135
1778513568.5693948,25391,3.9599156379699707
1778513573.1019597,25812,2.7547569274902344
1778513573.4894817,25847,3.130747079849243
1778513574.2288415,25921,3.641350030899048
1778513575.6673717,26066,7.2820725440979
1778513576.664733,26155,2.139221429824829
1778513578.2216396,26303,4.356076717376709
1778513580.2716355,26470,1.835833191871643
1778513583.713758,26797,2.849929094314575
1778513583.7315123,26798,1.83782958984375
1778513584.0605903,26829,3.190211772918701
1778513587.3405027,27142,4.484257221221924
1778513587.5195436,27154,3.8245317935943604
1778513587.5535216,27158,5.201724052429199
1778513587.56224,27159,4.147934436798096
1778513589.0063932,27274,2.125786304473877
1778513591.5425248,27505,3.5606656074523926
1778513592.7384913,27603,8.967257499694824
1778513593.018281,27620,4.376785755157471
1778513593.2250347,27638,2.474604845046997
1778513595.0920224,27825,4.761477470397949
1778513595.9715254,27916,1.5743519067764282
1778513596.5080574,27968,3.581484079360962
1778513601.5555189,28438,4.950080871582031
1778513601.680743,28451,4.2320733070373535
1778513602.9215548,28543,3.2408034801483154
1778513603.247869,28572,4.506187438964844
1778513607.3942363,28970,2.7224345207214355
1778513607.6595976,28996,4.459627151489258
1778513608.359415,29062,8.751301765441895
1778513609.787521,29201,0.5613526701927185
1778513610.408777,29263,2.773350954055786
1778513612.7476583,29471,2.5207836627960205
1778513612.9456575,29487,4.310328960418701
1778513613.6636338,29561,2.068709135055542
1778513614.1810825,29611,2.6867852210998535
1778513616.4002876,29829,4.705241680145264
1778513618.1482494,30005,2.530958414077759
1778513618.3725145,30031,2.2163591384887695
1778513618.9715369,30092,3.992490530014038
1778513619.8460817,30174,2.4377071857452393
1778513620.522846,30243,1.3065792322158813
1778513621.3204198,30327,3.560436964035034
1778513622.885013,30459,3.393343925476074
1778513622.9793985,30470,5.427902698516846
1778513624.390396,30612,5.686924457550049
1778513625.3473766,30706,4.201111793518066
1778513625.4770808,30720,4.68800687789917
1778513632.2090187,31406,3.6221139430999756
1778513632.5872777,31443,4.067104816436768
1778513635.1914883,31696,1.5813937187194824
1778513636.3208823,31808,3.337445020675659
1778513637.1407814,31880,4.712566375732422
1778513637.7224965,31936,2.7488157749176025
1778513637.8004377,31945,3.0749237537384033
1778513638.5896804,32004,4.39528226852417
1778513640.335605,32174,2.110018014907837
1778513640.6668968,32207,4.236420154571533
1778513643.1253932,32435,2.0495834350585938
1778513644.2326746,32542,3.645833969116211
1778513645.4032118,32657,2.0568127632141113
1778513646.4065871,32762,5.116149425506592
1778513647.7583835,32894,5.380953311920166
1778513647.8726914,32902,3.8050053119659424
1778513649.2800722,33034,6.367697715759277
